payload,distance,air_time,unique_carrier,region,carrier_group,carrier_group_new,origin,dest,aircraft_group,aircraft_type,aircraft_config,year,month,distance_group,passenger_ratio,transported(lb)
1275,69,31,7S,D,1,5,MLL,ATT,0,35,2,2015,5,1,0.0,68
5600,69,28,7S,D,1,5,MLL,ATT,4,412,2,2015,5,1,0.0,1577
6600,75,84,7S,D,1,5,MLL,BET,4,416,1,2015,5,1,0.0,0
1275,75,44,7S,D,1,5,MLL,BET,0,35,2,2015,5,1,0.0,0
1275,44,24,7S,D,1,5,MLL,KSM,0,35,1,2015,5,1,0.0,0
3300,44,16,7S,D,1,5,MLL,KSM,4,416,1,2015,5,1,0.0,0
5100,44,90,7S,D,1,5,MLL,KSM,0,35,2,2015,5,1,0.0,63
1275,44,21,7S,D,1,5,MLL,KSM,0,35,1,2015,5,1,1.0,0
3300,110,49,7S,D,1,5,MOU,BET,4,416,1,2015,5,1,0.0,0
2550,110,124,7S,D,1,5,MOU,BET,0,35,2,2015,5,1,0.0,0
1275,54,25,7S,D,1,5,MOU,EMK,0,35,1,2015,5,1,0.0,28
3300,54,21,7S,D,1,5,MOU,EMK,4,416,1,2015,5,1,0.0,90
1275,54,30,7S,D,1,5,MOU,EMK,0,35,2,2015,5,1,0.0,548
3300,13,8,7S,D,1,5,MOU,KSM,4,416,1,2015,5,1,0.0,0
6375,13,56,7S,D,1,5,MOU,KSM,0,35,2,2015,5,1,0.0,0
5600,13,20,7S,D,1,5,MOU,KSM,4,412,2,2015,5,1,0.0,0
3300,56,22,7S,D,1,5,MOU,MLL,4,416,1,2015,5,1,0.5555555555555556,0
1275,56,30,7S,D,1,5,MOU,MLL,0,35,1,2015,5,1,0.0,0
1275,28,15,7S,D,1,5,MOU,PQS,0,35,1,2015,5,1,0.0,668
2550,28,35,7S,D,1,5,MOU,PQS,0,35,2,2015,5,1,0.0,1238
16800,28,36,7S,D,1,5,MOU,PQS,4,412,2,2015,5,1,0.0,6831
11200,154,111,7S,D,1,5,MYU,BET,4,412,2,2015,5,1,0.0,5685
11200,42,35,7S,D,1,5,MYU,OOK,4,412,2,2015,5,1,0.0,6990
6600,100,72,7S,D,1,5,NME,BET,4,416,1,2015,5,1,0.0,135
2550,100,107,7S,D,1,5,NME,BET,0,35,2,2015,5,1,0.0,0
5600,100,32,7S,D,1,5,NME,BET,4,412,2,2015,5,1,0.0,3095
5600,79,27,7S,D,1,5,NME,KUK,4,412,2,2015,5,1,0.0,1493
5600,33,22,7S,D,1,5,NME,WWT,4,412,2,2015,5,1,0.0,2768
1275,22,13,7S,D,1,5,NUP,BET,0,35,2,2015,5,1,0.0,0
3300,4,4,7S,D,1,5,NUP,KUK,4,416,1,2015,5,1,0.0,464
5600,68,23,7S,D,1,5,NUP,MLL,4,412,2,2015,5,1,0.0,2598
3300,22,12,7S,D,1,5,NUP,WNA,4,416,1,2015,5,1,0.0,249
1275,22,10,7S,D,1,5,NUP,WNA,0,35,2,2015,5,1,0.0,184
1275,40,21,7S,D,1,5,NUP,WTL,0,35,2,2015,5,1,0.0,746
5600,28,13,7S,D,1,5,OBU,ABL,4,412,2,2015,5,1,0.0,4025
16800,155,170,7S,D,1,5,OBU,OTZ,4,412,2,2015,5,1,0.0,3230
11200,7,11,7S,D,1,5,OBU,SHG,4,412,2,2015,5,1,0.0,6330
3000,539,110,7S,D,1,5,OME,ANC,4,479,1,2015,5,2,0.0,0
16800,95,113,7S,D,1,5,OME,ELI,4,412,2,2015,5,1,0.0,11958
33600,197,399,7S,D,1,5,OME,GAM,4,412,2,2015,5,1,0.0,26532
11200,73,60,7S,D,1,5,OME,GLV,4,412,2,2015,5,1,0.0,9315
16800,64,79,7S,D,1,5,OME,KTS,4,412,2,2015,5,1,0.0,13417
39200,122,288,7S,D,1,5,OME,SHH,4,412,2,2015,5,1,0.0,35669
44800,163,454,7S,D,1,5,OME,SVA,4,412,2,2015,5,1,0.0,37981
28000,57,116,7S,D,1,5,OME,TLA,4,412,2,2015,5,1,0.0,24689
11200,109,77,7S,D,1,5,OME,WAA,4,412,2,2015,5,1,0.0,8978
22400,62,99,7S,D,1,5,OME,WMO,4,412,2,2015,5,1,0.0,17769
3000,62,24,7S,D,1,5,OME,WMO,4,479,1,2015,5,1,0.0,0
6600,112,92,7S,D,1,5,OOK,BET,4,416,1,2015,5,1,0.0,0
3825,112,170,7S,D,1,5,OOK,BET,0,35,2,2015,5,1,0.0,0
11200,42,31,7S,D,1,5,OOK,MYU,4,412,2,2015,5,1,0.0,4609
5600,14,7,7S,D,1,5,OOK,NME,4,412,2,2015,5,1,0.0,3161
11200,7,16,7S,D,1,5,OOK,TNK,4,412,2,2015,5,1,0.0,2691
11200,19,17,7S,D,1,5,ORV,IAN,4,412,2,2015,5,1,0.0,6118
5100,43,79,7S,D,1,5,ORV,OTZ,0,35,2,2015,5,1,0.0,0
16800,43,52,7S,D,1,5,ORV,OTZ,4,412,2,2015,5,1,0.0,0
1275,203,93,7S,D,1,5,ORV,UNK,0,35,2,2015,5,1,0.0,0
1275,130,65,7S,D,1,5,OTZ,ABL,0,35,2,2015,5,1,0.0,873
22400,130,198,7S,D,1,5,OTZ,ABL,4,412,2,2015,5,1,0.0,17307
3000,548,78,7S,D,1,5,OTZ,ANC,4,479,1,2015,5,2,0.0,0
10200,74,311,7S,D,1,5,OTZ,BKC,0,35,2,2015,5,1,0.0,7542
39200,74,199,7S,D,1,5,OTZ,BKC,4,412,2,2015,5,1,0.0,31523
5600,70,39,7S,D,1,5,OTZ,CDL,4,412,2,2015,5,1,0.0,708
5600,57,29,7S,D,1,5,OTZ,DRG,4,412,2,2015,5,1,0.0,3716
3825,59,85,7S,D,1,5,OTZ,IAN,0,35,2,2015,5,1,0.0,3217
11200,59,46,7S,D,1,5,OTZ,IAN,4,412,2,2015,5,1,0.0,9173
3825,79,109,7S,D,1,5,OTZ,KVL,0,35,2,2015,5,1,0.0,2805
22400,79,108,7S,D,1,5,OTZ,KVL,4,412,2,2015,5,1,0.0,17719
16800,155,151,7S,D,1,5,OTZ,OBU,4,412,2,2015,5,1,0.0,13949
5100,43,84,7S,D,1,5,OTZ,ORV,0,35,2,2015,5,1,0.0,3925
22400,43,70,7S,D,1,5,OTZ,ORV,4,412,2,2015,5,1,0.0,19707
89600,150,787,7S,D,1,5,OTZ,PHO,4,412,2,2015,5,1,0.0,75451
44800,148,412,7S,D,1,5,OTZ,SHG,4,412,2,2015,5,1,0.0,36569
6375,74,180,7S,D,1,5,OTZ,WLK,0,35,2,2015,5,1,0.0,5095
44800,74,224,7S,D,1,5,OTZ,WLK,4,412,2,2015,5,1,0.0,34683
28000,48,94,7S,D,1,5,OTZ,WTK,4,412,2,2015,5,1,0.0,19334
11200,72,60,7S,D,1,5,PHO,KVL,4,412,2,2015,5,1,0.0,4063
61600,150,623,7S,D,1,5,PHO,OTZ,4,412,2,2015,5,1,0.0,1220
3000,150,42,7S,D,1,5,PHO,OTZ,4,479,1,2015,5,1,0.0,0
16800,113,130,7S,D,1,5,PHO,WTK,4,412,2,2015,5,1,0.0,3530
3300,6,6,7S,D,1,5,PKA,BET,4,416,1,2015,5,1,0.0,0
2550,6,9,7S,D,1,5,PKA,BET,0,35,2,2015,5,1,0.0,0
5600,6,37,7S,D,1,5,PKA,BET,4,412,2,2015,5,1,0.0,0
1275,13,5,7S,D,1,5,PKA,KWT,0,35,2,2015,5,1,0.0,277
1275,26,15,7S,D,1,5,PKA,NUP,0,35,2,2015,5,1,0.0,775
3300,7,5,7S,D,1,5,PKA,WNA,4,416,1,2015,5,1,0.0,180
5600,429,157,7S,D,1,5,PQS,ANC,4,412,2,2015,5,1,0.0,0
1275,87,48,7S,D,1,5,PQS,BET,0,35,1,2015,5,1,0.0,0
2550,87,96,7S,D,1,5,PQS,BET,0,35,2,2015,5,1,0.0,655
11200,87,81,7S,D,1,5,PQS,BET,4,412,2,2015,5,1,0.0,0
1275,78,34,7S,D,1,5,PQS,EMK,0,35,2,2015,5,1,0.0,88
1275,16,8,7S,D,1,5,PQS,KSM,0,35,1,2015,5,1,0.0,0
3300,16,8,7S,D,1,5,PQS,KSM,4,416,1,2015,5,1,0.0,0
5100,16,39,7S,D,1,5,PQS,KSM,0,35,2,2015,5,1,0.0,816
2550,122,110,7S,D,1,5,PTU,BET,0,35,2,2015,5,1,0.0,87
11200,122,82,7S,D,1,5,PTU,BET,4,412,2,2015,5,1,0.0,964
1275,26,18,7S,D,1,5,RDV,CKD,0,35,2,2015,5,1,0.0,820
1275,9,6,7S,D,1,5,RDV,SLQ,0,35,2,2015,5,1,0.0,374
2550,60,67,7S,D,1,5,RSH,ANI,0,35,1,2015,5,1,0.0,0
1275,60,30,7S,D,1,5,RSH,ANI,0,35,2,2015,5,1,0.0,34
20400,60,496,7S,D,1,5,RSH,ANI,0,35,2,2015,5,1,0.0,762
1275,71,40,7S,D,1,5,RSH,BET,0,35,1,2015,5,1,0.0,0
1275,71,32,7S,D,1,5,RSH,BET,0,35,2,2015,5,1,0.0,0
5600,71,24,7S,D,1,5,RSH,BET,4,412,2,2015,5,1,0.0,623
1275,36,20,7S,D,1,5,RSH,KLG,0,35,1,2015,5,1,0.4,7
3825,36,52,7S,D,1,5,RSH,KLG,0,35,2,2015,5,1,1.0,961
1275,24,15,7S,D,1,5,RSH,MLL,0,35,1,2015,5,1,0.2,0
3000,627,177,7S,D,1,5,SCC,ANC,4,479,1,2015,5,2,1.0,0
9900,145,154,7S,D,1,5,SCM,BET,4,416,1,2015,5,1,0.0,0
11200,145,101,7S,D,1,5,SCM,BET,4,412,2,2015,5,1,0.0,309
5600,29,14,7S,D,1,5,SCM,HPB,4,412,2,2015,5,1,0.0,4383
5600,142,55,7S,D,1,5,SCM,KPN,4,412,2,2015,5,1,0.0,1499
5600,76,29,7S,D,1,5,SCM,KSM,4,412,2,2015,5,1,0.0,700
5600,64,24,7S,D,1,5,SCM,MOU,4,412,2,2015,5,1,0.0,1065
11200,23,23,7S,D,1,5,SHG,ABL,4,412,2,2015,5,1,0.0,4979
16800,7,13,7S,D,1,5,SHG,OBU,4,412,2,2015,5,1,0.0,6176
39200,148,349,7S,D,1,5,SHG,OTZ,4,412,2,2015,5,1,0.0,159
5600,80,34,7S,D,1,5,SHG,WLK,4,412,2,2015,5,1,0.0,5534
44800,122,370,7S,D,1,5,SHH,OME,4,412,2,2015,5,1,0.0,1507
11200,106,88,7S,D,1,5,SHH,OTZ,4,412,2,2015,5,1,0.0,0
5600,70,27,7S,D,1,5,SHH,TLA,4,412,2,2015,5,1,0.0,2287
5600,71,27,7S,D,1,5,SHH,WAA,4,412,2,2015,5,1,0.0,2272
1275,77,37,7S,D,1,5,SHX,ANI,0,35,1,2015,5,1,0.0,0
5100,77,149,7S,D,1,5,SHX,ANI,0,35,2,2015,5,1,0.0,0
1275,77,36,7S,D,1,5,SHX,ANI,0,35,2,2015,5,1,0.0,0
1275,20,10,7S,D,1,5,SHX,ANV,0,35,1,2015,5,1,0.4,0
1275,36,18,7S,D,1,5,SHX,HCR,0,35,1,2015,5,1,0.8,0
1275,21,12,7S,D,1,5,SHX,KGX,0,35,1,2015,5,1,0.0,489
5600,21,9,7S,D,1,5,SHX,KGX,4,412,2,2015,5,1,0.0,1635
1275,39,18,7S,D,1,5,SKK,KKA,0,35,2,2015,5,1,0.0,882
11200,39,31,7S,D,1,5,SKK,KKA,4,412,2,2015,5,1,0.0,3007
1275,179,78,7S,D,1,5,SKK,OTZ,0,35,2,2015,5,1,0.0,0
5600,36,30,7S,D,1,5,SKK,UNK,4,412,2,2015,5,1,0.0,0
5600,67,26,7S,D,1,5,SKK,WBB,4,412,2,2015,5,1,0.0,320
5600,240,85,7S,D,1,5,SLQ,ANC,4,412,2,2015,5,1,0.0,0
1275,79,39,7S,D,1,5,SLQ,ANI,0,35,2,2015,5,1,0.0,129
5600,79,31,7S,D,1,5,SLQ,ANI,4,412,2,2015,5,1,0.0,0
1275,79,45,7S,D,1,5,SLQ,ANI,0,35,1,2015,5,1,0.0,0
1275,9,6,7S,D,1,5,SLQ,RDV,0,35,2,2015,5,1,0.0,843
5600,421,147,7S,D,1,5,SMK,ANC,4,412,2,2015,5,1,0.0,0
1275,156,85,7S,D,1,5,SMK,ANI,0,35,2,2015,5,1,0.0,0
16800,89,97,7S,D,1,5,SMK,EMK,4,412,2,2015,5,1,0.0,3174
5600,124,47,7S,D,1,5,SMK,OME,4,412,2,2015,5,1,0.0,0
1275,49,33,7S,D,1,5,SMK,UNK,0,35,2,2015,5,1,0.0,0
5600,49,20,7S,D,1,5,SMK,UNK,4,412,2,2015,5,1,0.0,0
22400,5,22,7S,D,1,5,SMK,WBB,4,412,2,2015,5,1,0.0,11691
5600,222,77,7S,D,1,5,SRV,ANC,4,412,2,2015,5,1,0.0,0
16800,98,112,7S,D,1,5,SRV,ANI,4,412,2,2015,5,1,0.0,0
5600,20,11,7S,D,1,5,SRV,SLQ,4,412,2,2015,5,1,0.0,1824
5600,197,81,7S,D,1,5,SVA,EMK,4,412,2,2015,5,1,0.0,0
28000,38,86,7S,D,1,5,SVA,GAM,4,412,2,2015,5,1,0.0,10195
28000,163,267,7S,D,1,5,SVA,OME,4,412,2,2015,5,1,0.0,1
3300,12,6,7S,D,1,5,SXP,AUK,4,416,1,2015,5,1,0.0,655
5600,12,8,7S,D,1,5,SXP,AUK,4,412,2,2015,5,1,0.0,2724
1275,22,12,7S,D,1,5,SXP,EMK,0,35,2,2015,5,1,0.0,1
5600,22,10,7S,D,1,5,SXP,EMK,4,412,2,2015,5,1,0.0,0
11200,7,14,7S,D,1,5,TLA,KTS,4,412,2,2015,5,1,0.0,7211
11200,57,48,7S,D,1,5,TLA,OME,4,412,2,2015,5,1,0.0,524
5600,70,26,7S,D,1,5,TLA,SHH,4,412,2,2015,5,1,0.0,3179
5600,57,21,7S,D,1,5,TLA,WAA,4,412,2,2015,5,1,0.0,2321
1275,58,31,7S,D,1,5,TLT,ANI,0,35,1,2015,5,1,0.0,0
3300,37,15,7S,D,1,5,TLT,BET,4,416,1,2015,5,1,0.0,0
3825,37,54,7S,D,1,5,TLT,BET,0,35,2,2015,5,1,0.0,0
3300,37,15,7S,D,1,5,TLT,KLG,4,416,1,2015,5,1,0.0,930
3300,27,12,7S,D,1,5,TLT,KWT,4,416,1,2015,5,1,0.0,1248
14025,117,640,7S,D,1,5,TNK,BET,0,35,2,2015,5,1,0.0,425
22400,117,171,7S,D,1,5,TNK,BET,4,412,2,2015,5,1,0.0,6063
1275,122,59,7S,D,1,5,TNK,KSM,0,35,2,2015,5,1,0.0,0
3300,68,29,7S,D,1,5,TNK,VAK,4,416,1,2015,5,1,0.0,0
5100,74,124,7S,D,1,5,UNK,KKA,0,35,2,2015,5,1,0.0,3273
11200,74,56,7S,D,1,5,UNK,KKA,4,412,2,2015,5,1,0.0,8762
3000,147,38,7S,D,1,5,UNK,OME,4,479,1,2015,5,1,0.0,0
2550,36,36,7S,D,1,5,UNK,SKK,0,35,2,2015,5,1,0.0,2010
16800,36,44,7S,D,1,5,UNK,SKK,4,412,2,2015,5,1,0.0,13756
2550,49,58,7S,D,1,5,UNK,SMK,0,35,2,2015,5,1,0.0,2142
56000,49,199,7S,D,1,5,UNK,SMK,4,412,2,2015,5,1,0.0,43601
5600,0,28,7S,D,1,5,UNK,UNK,4,412,2,2015,5,1,0.0,4921
1275,52,28,7S,D,1,5,UNK,WBB,0,35,2,2015,5,1,0.0,1100
16800,52,63,7S,D,1,5,UNK,WBB,4,412,2,2015,5,1,0.0,13193
5600,200,67,7S,D,1,5,VAK,ANI,4,412,2,2015,5,1,0.0,0
13200,136,208,7S,D,1,5,VAK,BET,4,416,1,2015,5,1,0.0,0
84000,136,782,7S,D,1,5,VAK,BET,4,412,2,2015,5,1,0.0,5069
3300,18,13,7S,D,1,5,VAK,HPB,4,416,1,2015,5,1,0.0,0
11200,21,23,7S,D,1,5,VAK,SCM,4,412,2,2015,5,1,0.0,5634
5600,51,22,7S,D,1,5,WAA,KTS,4,412,2,2015,5,1,0.0,1416
11200,109,84,7S,D,1,5,WAA,OME,4,412,2,2015,5,1,0.0,0
16800,71,79,7S,D,1,5,WAA,SHH,4,412,2,2015,5,1,0.0,4255
5600,86,34,7S,D,1,5,WBB,EMK,4,412,2,2015,5,1,0.0,0
5600,52,18,7S,D,1,5,WBB,KOT,4,412,2,2015,5,1,0.0,1102
11200,118,85,7S,D,1,5,WBB,OME,4,412,2,2015,5,1,0.0,0
1275,52,33,7S,D,1,5,WBB,UNK,0,35,2,2015,5,1,0.0,0
22400,52,84,7S,D,1,5,WBB,UNK,4,412,2,2015,5,1,0.0,0
5600,54,27,7S,D,1,5,WLK,BKC,4,412,2,2015,5,1,0.0,1124
5600,29,12,7S,D,1,5,WLK,IAN,4,412,2,2015,5,1,0.0,2120
5600,213,69,7S,D,1,5,WLK,OME,4,412,2,2015,5,1,0.0,0
6375,74,182,7S,D,1,5,WLK,OTZ,0,35,2,2015,5,1,0.0,0
39200,74,198,7S,D,1,5,WLK,OTZ,4,412,2,2015,5,1,0.0,3508
22400,15,37,7S,D,1,5,WMO,GLV,4,412,2,2015,5,1,0.0,9403
11200,62,47,7S,D,1,5,WMO,OME,4,412,2,2015,5,1,0.0,554
3000,62,18,7S,D,1,5,WMO,OME,4,479,1,2015,5,1,0.0,0
3300,8,7,7S,D,1,5,WNA,BET,4,416,1,2015,5,1,0.0,0
1275,22,9,7S,D,1,5,WNA,KUK,0,35,2,2015,5,1,0.0,184
1275,19,10,7S,D,1,5,WNA,KWT,0,35,2,2015,5,1,0.0,270
3300,7,5,7S,D,1,5,WNA,PKA,4,416,1,2015,5,1,0.0,28
2550,7,9,7S,D,1,5,WNA,PKA,0,35,2,2015,5,1,0.0,959
5600,43,19,7S,D,1,5,WTK,KVL,4,412,2,2015,5,1,0.0,2504
5600,222,79,7S,D,1,5,WTK,OME,4,412,2,2015,5,1,0.0,4606
56000,48,228,7S,D,1,5,WTK,OTZ,4,412,2,2015,5,1,0.0,4408
6600,42,29,7S,D,1,5,WTL,BET,4,416,1,2015,5,1,0.0,137
6375,42,103,7S,D,1,5,WTL,BET,0,35,2,2015,5,1,0.0,0
5600,38,13,7S,D,1,5,WTL,KUK,4,412,2,2015,5,1,0.0,3471
5600,36,15,7S,D,1,5,WTL,KWK,4,412,2,2015,5,1,0.0,3513
11200,176,112,7S,D,1,5,WWT,ANI,4,412,2,2015,5,1,0.0,0
5100,95,205,7S,D,1,5,WWT,BET,0,35,2,2015,5,1,0.0,0
5600,95,38,7S,D,1,5,WWT,BET,4,412,2,2015,5,1,0.0,0
5600,33,15,7S,D,1,5,WWT,NME,4,412,2,2015,5,1,0.0,2106
3000,335,76,7S,D,1,5,ZNC,ANC,4,479,1,2015,5,1,0.0,0
2550,64,55,7S,D,1,5,ZNC,BET,0,35,1,2015,5,1,0.2,0
2187100,3110,3505,9S,I,2,2,ANC,CVG,6,683,2,2015,5,7,0.0,2177840
210000,2345,267,9S,I,2,2,ANC,LAX,6,683,2,2015,5,5,0.0,208445
5000,661,102,9S,I,2,2,BDL,CVG,6,617,2,2015,5,2,0.0,3767
312542,267,1007,9S,I,2,2,BDL,ROC,6,617,2,2015,5,1,0.0,200993
25000,661,97,9S,I,2,2,CVG,BDL,6,617,2,2015,5,2,0.0,16450
122313,589,306,9S,I,2,2,CVG,JFK,6,617,2,2015,5,2,0.0,114526
51098,539,315,9S,I,2,2,CVG,MCI,6,617,2,2015,5,2,0.0,51098
832354,507,1507,9S,I,2,2,CVG,PHL,6,617,2,2015,5,2,0.0,631378
606092,461,1162,9S,I,2,2,CVG,ROC,6,617,2,2015,5,1,0.0,455351
156282,308,966,9S,I,2,2,CVG,STL,6,617,2,2015,5,1,0.0,156282
630000,106,82,9S,I,2,2,JFK,BDL,6,683,2,2015,5,1,0.0,140408
5729,539,73,9S,I,2,2,MCI,CVG,6,617,2,2015,5,2,0.0,5729
113668,237,809,9S,I,2,2,MCI,STL,6,617,2,2015,5,1,0.0,113668
628500,318,931,9S,I,2,2,MKE,CVG,6,617,2,2015,5,1,0.0,477479
860676,507,1717,9S,I,2,2,PHL,CVG,6,617,2,2015,5,2,0.0,617570
255000,267,740,9S,I,2,2,ROC,BDL,6,617,2,2015,5,1,0.0,164127
735000,461,1571,9S,I,2,2,ROC,CVG,6,617,2,2015,5,1,0.0,516539
346268,308,978,9S,I,2,2,STL,CVG,6,617,2,2015,5,1,0.0,346228
70390,237,739,9S,I,2,2,STL,MCI,6,617,2,2015,5,1,0.0,70390
26200,148,32,B6,D,3,3,AUS,HOU,6,678,1,2015,5,1,0.84,0
37400,91,30,B6,D,3,3,BDL,BOS,6,694,1,2015,5,1,0.9266666666666666,0
74800,106,112,B6,D,3,3,BDL,JFK,6,694,1,2015,5,1,0.88,0
37400,49,23,B6,D,3,3,BOS,PVD,6,694,1,2015,5,1,0.6133333333333333,0
26200,95,22,B6,D,3,3,BOS,PWM,6,678,1,2015,5,1,0.97,0
74800,2105,599,B6,D,3,3,BOS,SLC,6,694,1,2015,5,5,0.9733333333333334,0
26200,74,20,B6,D,3,3,BQN,SJU,6,678,1,2015,5,1,0.88,0
37400,74,17,B6,D,3,3,BQN,SJU,6,694,1,2015,5,1,0.9866666666666667,0
37400,2444,359,B6,D,3,3,BUR,EWR,6,694,1,2015,5,5,0.9066666666666666,0
26200,204,48,B6,D,3,3,BWI,HPN,6,678,1,2015,5,1,1.0,0
37400,190,45,B6,D,3,3,DFW,AUS,6,694,1,2015,5,1,0.8066666666666666,0
37400,1471,207,B6,D,3,3,DFW,BDL,6,694,1,2015,5,3,0.9266666666666666,0
74800,21,36,B6,D,3,3,EWR,JFK,6,694,1,2015,5,1,0.72,0
43400,21,12,B6,D,3,3,EWR,JFK,6,699,1,2015,5,1,0.6947368421052632,0
26200,982,154,B6,D,3,3,FLL,BQN,6,678,1,2015,5,2,0.88,0
37400,1182,162,B6,D,3,3,FLL,ORD,6,694,1,2015,5,3,0.8466666666666667,0
37400,992,201,B6,D,3,3,FLL,PHL,6,694,1,2015,5,2,0.9666666666666667,0
74800,148,130,B6,D,3,3,HOU,AUS,6,694,1,2015,5,1,0.8866666666666667,0
26200,849,108,B6,D,3,3,HOU,MCO,6,678,1,2015,5,2,0.49,0
37400,228,42,B6,D,3,3,IAD,JFK,6,694,1,2015,5,1,0.82,0
43400,228,45,B6,D,3,3,IAD,JFK,6,699,1,2015,5,1,0.7105263157894737,0
26200,1521,256,B6,D,3,3,JFK,AUS,6,678,1,2015,5,4,0.84,0
26200,906,237,B6,D,3,3,JFK,MGM,6,678,1,2015,5,2,0.95,0
37400,892,125,B6,D,3,3,JFK,STL,6,694,1,2015,5,2,0.7333333333333333,0
43400,2288,350,B6,D,3,3,LAX,IAD,6,699,1,2015,5,5,0.7105263157894737,0
37400,2592,330,B6,D,3,3,LAX,PVD,6,694,1,2015,5,6,0.9466666666666667,0
1539985,3386,0,QF,I,0,0,ANC,JFK,8,820,2,2015,6,7,0.0,1536110
1979980,2846,0,QF,I,0,0,ANC,ORD,8,820,2,2015,6,6,0.0,1976498
3028357,2475,0,QF,I,0,0,JFK,LAX,8,819,1,2015,6,5,0.6550932304583448,232954
1763285,740,0,QF,I,0,0,JFK,ORD,8,820,2,2015,6,2,0.0,727137
879991,2556,0,QF,I,0,0,LAX,HNL,8,820,2,2015,6,6,0.0,603236
3028357,2475,0,QF,I,0,0,LAX,JFK,8,819,1,2015,6,5,0.6619821805823459,269298
2643276,4243,0,QF,I,0,0,ORD,HNL,8,820,2,2015,6,9,0.0,1893001
219998,740,0,QF,I,0,0,ORD,JFK,8,820,2,2015,6,2,0.0,115236
879991,1744,0,QF,I,0,0,ORD,LAX,8,820,2,2015,6,4,0.0,308161
2000,759,99,0WQ,D,1,1,ABQ,HOU,6,684,1,2015,5,2,0.25,0
3000,1811,216,0WQ,D,1,1,ABQ,TEB,6,641,1,2015,5,4,0.15384615384615385,0
2000,217,39,0WQ,D,1,1,AID,CLE,6,651,1,2015,5,1,0.25,0
2000,943,130,0WQ,D,1,1,APA,APC,6,682,1,2015,5,2,0.25,0
2000,581,91,0WQ,D,1,1,APA,PHX,6,651,1,2015,5,2,0.75,0
2000,353,51,0WQ,D,1,1,APC,BUR,6,651,1,2015,5,1,0.0,0
2000,353,55,0WQ,D,1,1,APC,BUR,6,684,1,2015,5,1,1.0,0
2000,62,27,0WQ,D,1,1,APC,SJC,6,651,1,2015,5,1,0.125,0
2000,62,30,0WQ,D,1,1,APC,SJC,6,682,1,2015,5,1,0.0,0
2000,119,25,0WQ,D,1,1,ATW,ENW,6,651,1,2015,5,1,0.375,0
2000,352,64,0WQ,D,1,1,AZ3,BUR,6,684,1,2015,5,1,0.125,0
3000,48,14,0WQ,D,1,1,BDL,HVN,6,671,1,2015,5,1,0.0,0
3000,2673,339,0WQ,D,1,1,BED,SJC,6,671,1,2015,5,6,0.38461538461538464,0
2000,942,131,0WQ,D,1,1,BFI,BUR,6,684,1,2015,5,2,0.0,0
2000,992,134,0WQ,D,1,1,BFI,PSP,6,684,1,2015,5,2,0.5,0
3000,702,100,0WQ,D,1,1,BFI,SJC,6,671,1,2015,5,2,0.3076923076923077,0
2000,94,26,0WQ,D,1,1,BFL,BUR,6,684,1,2015,5,1,0.0,0
2000,64,16,0WQ,D,1,1,BFL,VIS,6,651,1,2015,5,1,0.0,0
6000,1385,338,0WQ,D,1,1,BGR,TPA,6,641,1,2015,5,3,0.23333333333333334,0
